11.426044464111328,51.642857142857146,48.64285714285714
11.437542915344238,51.4,49.400000000000006
11.450557231903076,51.875,49.5
11.463549613952637,50.2,49.349999999999994
11.475554466247559,50.22727272727273,48.72727272727272
11.490633964538574,50.55555555555556,49.05555555555554
11.504264831542969,49.411764705882355,48.470588235294116
11.517037630081177,50.23076923076923,48.88461538461539
11.52960467338562,50.06666666666667,48.69999999999999
11.541707038879395,49.765625,47.796875
11.555867433547974,49.81481481481482,48.203703703703695
11.568880558013916,49.741379310344826,48.258620689655174
11.581778049468994,49.32608695652174,48.22826086956522
11.594856977462769,49.22222222222222,48.144444444444446
11.608785390853882,49.21568627450981,47.970588235294116
11.620796918869019,49.445454545454545,48.03636363636363
11.634419679641724,49.48529411764706,48.029411764705884
11.644906997680664,49.455357142857146,48.178571428571416
11.657910823822021,49.433673469387756,48.005102040816325
11.669835329055786,49.535714285714285,48.04464285714286
11.679836511611938,49.47938144329897,48.11340206185568
11.692910432815552,49.50416666666667,47.99583333333334
11.706966876983643,49.5,48.08264462809916
11.720933675765991,49.4698275862069,48.116379310344826
11.733463764190674,49.5036231884058,48.123188405797094
11.74437928199768,49.507407407407406,48.06666666666666
11.756447315216064,49.54744525547445,48.08759124087592
11.767456531524658,49.542857142857144,48.092857142857156
11.777377367019653,49.54577464788732,48.08098591549296
11.788386106491089,49.55,48.07857142857142
11.800389289855957,49.503571428571426,48.06785714285715
11.810385942459106,49.5,48.035460992907815
11.82138967514038,49.471014492753625,48.03623188405797
11.83390760421753,49.52877697841727,48.05755395683454
11.843905210494995,49.50359712230216,48.10791366906474
11.854904890060425,49.49640287769784,48.09712230215828
11.865896463394165,49.54195804195804,48.08041958041957
11.876901626586914,49.54195804195804,48.08041958041957
11.887902736663818,49.517361111111114,48.08333333333334
11.895897388458252,49.53846153846154,48.07342657342659
11.905901432037354,49.53846153846154,48.07342657342659
11.915904760360718,49.50344827586207,48.03793103448277
11.925909996032715,49.524647887323944,48.05633802816902
11.937419652938843,49.482638888888886,48.076388888888886
11.9484224319458,49.44444444444444,48.05555555555554
11.958425998687744,49.476027397260275,48.0582191780822
11.968427658081055,49.43402777777778,48.05208333333334
11.98042917251587,49.49655172413793,48.04827586206898
11.990434408187866,49.49655172413793,48.04827586206898
12.000428199768066,49.476027397260275,48.037671232876704
12.01042628288269,49.51712328767123,48.0582191780822
12.02043628692627,49.476027397260275,48.037671232876704
12.029958724975586,49.47569444444444,48.05902777777777
12.042985439300537,49.46503496503497,48.04545454545453
12.052985906600952,49.49655172413793,48.04827586206898
12.063970565795898,49.47482014388489,48.04676258992805
12.073974132537842,49.49655172413793,48.04827586206898
12.084979057312012,49.476351351351354,48.07770270270271
12.09597134590149,49.447916666666664,48.05902777777777
12.105978012084961,49.406474820143885,48.08273381294964
12.117978811264038,49.42253521126761,48.06690140845072
12.128977537155151,49.4468085106383,48.0709219858156
12.14124321937561,49.45323741007194,48.09712230215828
12.152226686477661,49.42857142857143,48.125
12.162228345870972,49.45390070921986,48.09929078014184
12.17223048210144,49.50347222222222,48.079861111111114
12.183226585388184,49.45390070921986,48.08865248226951
12.193225622177124,49.513888888888886,48.107638888888886
12.203218936920166,49.48620689655172,48.082758620689646
12.212228059768677,49.46180555555556,48.08333333333334
12.221252679824829,49.45390070921986,48.08865248226951
12.23176097869873,49.41958041958042,48.101398601398614
12.243765830993652,49.44755244755245,48.06293706293707
12.256762266159058,49.4551724137931,48.072413793103436
12.269761800765991,49.49310344827586,48.051724137931046
12.281782865524292,49.51712328767123,48.054794520547944
12.293771028518677,49.516891891891895,48.09459459459458
12.305764198303223,49.476027397260275,48.082191780821915
12.317781686782837,49.476351351351354,48.111486486486484
